Name	Hex	Decimal
CORDBG_E_SET_IP_NOT_ALLOWED_ON_NONLEAF_FRAME	0x80131311	-2146233583
CORDBG_E_SET_IP_IMPOSSIBLE	0x80131312	-2146233582
CORDBG_E_FUNC_EVAL_BAD_START_POINT	0x80131313	-2146233581
CORDBG_E_INVALID_OBJECT	0x80131314	-2146233580
CORDBG_E_FUNC_EVAL_NOT_COMPLETE	0x80131315	-2146233579
CORDBG_S_FUNC_EVAL_HAS_NO_RESULT	0x00131316	1250070
CORDBG_S_VALUE_POINTS_TO_VOID	0x00131317	1250071
CORDBG_E_INPROC_NOT_IMPL	0x80131318	-2146233576
CORDBG_S_FUNC_EVAL_ABORTED	0x00131319	1250073
CORDBG_E_STATIC_VAR_NOT_AVAILABLE	0x8013131A	-2146233574
CORDBG_E_OBJECT_IS_NOT_COPYABLE_VALUE_CLASS	0x8013131B	-2146233573
CORDBG_E_CANT_SETIP_INTO_OR_OUT_OF_FILTER	0x8013131C	-2146233572
CORDBG_E_CANT_CHANGE_JIT_SETTING_FOR_ZAP_MODULE	0x8013131D	-2146233571
CORDBG_E_CANT_SET_IP_OUT_OF_FINALLY_ON_WIN64	0x8013131E	-2146233570
CORDBG_E_CANT_SET_IP_OUT_OF_CATCH_ON_WIN64	0x8013131F	-2146233569
CORDBG_E_REMOTE_CONNECTION_CONN_RESET	0x80131320	-2146233568
CORDBG_E_REMOTE_CONNECTION_KEEP_ALIVE	0x80131321	-2146233567
CORDBG_E_REMOTE_CONNECTION_FATAL_ERROR	0x80131322	-2146233566
CORDBG_E_CANT_SET_TO_JMC	0x80131323	-2146233565
CORDBG_E_BAD_THREAD_STATE	0x8013132D	-2146233555
CORDBG_E_DEBUGGER_ALREADY_ATTACHED	0x8013132E	-2146233554
CORDBG_E_SUPERFLOUS_CONTINUE	0x8013132F	-2146233553
CORDBG_E_SET_VALUE_NOT_ALLOWED_ON_NONLEAF_FRAME	0x80131330	-2146233552
CORDBG_E_ENC_EH_MAX_NESTING_LEVEL_CANT_INCREASE	0x80131331	-2146233551
CORDBG_E_ENC_MODULE_NOT_ENC_ENABLED	0x80131332	-2146233550
CORDBG_E_SET_IP_NOT_ALLOWED_ON_EXCEPTION	0x80131333	-2146233549
CORDBG_E_VARIABLE_IS_ACTUALLY_LITERAL	0x80131334	-2146233548
CORDBG_E_PROCESS_DETACHED	0x80131335	-2146233547
CORDBG_E_ENC_METHOD_SIG_CHANGED	0x80131336	-2146233546
CORDBG_E_ENC_METHOD_NO_LOCAL_SIG	0x80131337	-2146233545
CORDBG_E_ENC_CANT_ADD_FIELD_TO_VALUE_OR_LAYOUT_CLASS	0x80131338	-2146233544
CORDBG_E_ENC_CANT_CHANGE_FIELD	0x80131339	-2146233543
CORDBG_E_ENC_CANT_ADD_NON_PRIVATE_MEMBER	0x8013133A	-2146233542
CORDBG_E_FIELD_NOT_STATIC	0x8013133B	-2146233541
CORDBG_E_FIELD_NOT_INSTANCE	0x8013133C	-2146233540
CORDBG_E_ENC_ZAPPED_WITHOUT_ENC	0x8013133D	-2146233539
CORDBG_E_ENC_BAD_METHOD_INFO	0x8013133E	-2146233538
CORDBG_E_ENC_JIT_CANT_UPDATE	0x8013133F	-2146233537
CORDBG_E_ENC_MISSING_CLASS	0x80131340	-2146233536
CORDBG_E_ENC_INTERNAL_ERROR	0x80131341	-2146233535
CORDBG_E_ENC_HANGING_FIELD	0x80131342	-2146233534
CORDBG_E_MODULE_NOT_LOADED	0x80131343	-2146233533
CORDBG_E_ENC_CANT_CHANGE_SUPERCLASS	0x80131344	-2146233532
CORDBG_E_UNABLE_TO_SET_BREAKPOINT	0x80131345	-2146233531
CORDBG_E_DEBUGGING_NOT_POSSIBLE	0x80131346	-2146233530
CORDBG_E_KERNEL_DEBUGGER_ENABLED	0x80131347	-2146233529
CORDBG_E_KERNEL_DEBUGGER_PRESENT	0x80131348	-2146233528
CORDBG_E_HELPER_THREAD_DEAD	0x80131349	-2146233527
CORDBG_E_INTERFACE_INHERITANCE_CANT_CHANGE	0x8013134A	-2146233526
CORDBG_E_INCOMPATIBLE_PROTOCOL	0x8013134B	-2146233525
CORDBG_E_TOO_MANY_PROCESSES	0x8013134C	-2146233524
CORDBG_E_INTEROP_NOT_SUPPORTED	0x8013134D	-2146233523
CORDBG_E_NO_REMAP_BREAKPIONT	0x8013134E	-2146233522
CORDBG_E_OBJECT_NEUTERED	0x8013134F	-2146233521
CORPROF_E_FUNCTION_NOT_COMPILED	0x80131350	-2146233520
CORPROF_E_DATAINCOMPLETE	0x80131351	-2146233519
CORPROF_E_NOT_REJITABLE_METHODS	0x80131352	-2146233518
CORPROF_E_CANNOT_UPDATE_METHOD	0x80131353	-2146233517
CORPROF_E_FUNCTION_NOT_IL	0x80131354	-2146233516
CORPROF_E_NOT_MANAGED_THREAD	0x80131355	-2146233515
CORPROF_E_CALL_ONLY_FROM_INIT	0x80131356	-2146233514
CORPROF_E_INPROC_NOT_ENABLED	0x80131357	-2146233513
CORPROF_E_JITMAPS_NOT_ENABLED	0x80131358	-2146233512
CORPROF_E_INPROC_ALREADY_BEGUN	0x80131359	-2146233511
CORPROF_E_INPROC_NOT_AVAILABLE	0x8013135A	-2146233510
CORPROF_E_NOT_YET_AVAILABLE	0x8013135B	-2146233509
CORPROF_E_TYPE_IS_PARAMETERIZED	0x8013135C	-2146233508
CORPROF_E_FUNCTION_IS_PARAMETERIZED	0x8013135D	-2146233507
SECURITY_E_XML_TO_ASN_ENCODING	0x80131400	-2146233344
SECURITY_E_INCOMPATIBLE_SHARE	0x80131401	-2146233343
SECURITY_E_UNVERIFIABLE	0x80131402	-2146233342
SECURITY_E_INCOMPATIBLE_EVIDENCE	0x80131403	-2146233341
CLDB_E_INTERNALERROR	0x80131FFF	-2146230273
CORSEC_E_DECODE_SET	0x80131410	-2146233328
CORSEC_E_ENCODE_SET	0x80131411	-2146233327
CORSEC_E_UNSUPPORTED_FORMAT	0x80131412	-2146233326
SN_CRYPTOAPI_CALL_FAILED	0x80131413	-2146233325
CORSEC_E_CRYPTOAPI_CALL_FAILED	0x80131413	-2146233325
SN_NO_SUITABLE_CSP	0x80131414	-2146233324
CORSEC_E_NO_SUITABLE_CSP	0x80131414	-2146233324
CORSEC_E_INVALID_ATTR	0x80131415	-2146233323
CORSEC_E_POLICY_EXCEPTION	0x80131416	-2146233322
CORSEC_E_MIN_GRANT_FAIL	0x80131417	-2146233321
CORSEC_E_NO_EXEC_PERM	0x80131418	-2146233320
CORSEC_E_XMLSYNTAX	0x80131419	-2146233319
CORSEC_E_INVALID_STRONGNAME	0x8013141A	-2146233318
CORSEC_E_MISSING_STRONGNAME	0x8013141B	-2146233317
CORSEC_E_CONTAINER_NOT_FOUND	0x8013141C	-2146233316
CORSEC_E_INVALID_IMAGE_FORMAT	0x8013141D	-2146233315
CORSEC_E_INVALID_PUBLICKEY	0x8013141E	-2146233314
CORSEC_E_SIGNATURE_MISMATCH	0x80131420	-2146233312
CORSEC_E_CRYPTO	0x80131430	-2146233296
CORSEC_E_CRYPTO_UNEX_OPER	0x80131431	-2146233295
CORSECATTR_E_BAD_ATTRIBUTE	0x8013143A	-2146233286
CORSECATTR_E_MISSING_CONSTRUCTOR	0x8013143B	-2146233285
CORSECATTR_E_FAILED_TO_CREATE_PERM	0x8013143C	-2146233284
CORSECATTR_E_BAD_ACTION_ASM	0x8013143D	-2146233283
CORSECATTR_E_BAD_ACTION_OTHER	0x8013143E	-2146233282
CORSECATTR_E_BAD_PARENT	0x8013143F	-2146233281
CORSECATTR_E_TRUNCATED	0x80131440	-2146233280
CORSECATTR_E_BAD_VERSION	0x80131441	-2146233279
CORSECATTR_E_BAD_ACTION	0x80131442	-2146233278
CORSECATTR_E_NO_SELF_REF	0x80131443	-2146233277
CORSECATTR_E_BAD_NONCAS	0x80131444	-2146233276
CORSECATTR_E_ASSEMBLY_LOAD_FAILED	0x80131445	-2146233275
CORSECATTR_E_ASSEMBLY_LOAD_FAILED_EX	0x80131446	-2146233274
CORSECATTR_E_TYPE_LOAD_FAILED	0x80131447	-2146233273
CORSECATTR_E_TYPE_LOAD_FAILED_EX	0x80131448	-2146233272
CORSECATTR_E_ABSTRACT	0x80131449	-2146233271
CORSECATTR_E_UNSUPPORTED_TYPE	0x8013144A	-2146233270
CORSECATTR_E_UNSUPPORTED_ENUM_TYPE	0x8013144B	-2146233269
CORSECATTR_E_NO_FIELD	0x8013144C	-2146233268
CORSECATTR_E_NO_PROPERTY	0x8013144D	-2146233267
CORSECATTR_E_EXCEPTION	0x8013144E	-2146233266
CORSECATTR_E_EXCEPTION_HR	0x8013144F	-2146233265
ISS_E_ISOSTORE	0x80131450	-2146233264
ISS_E_OPEN_STORE_FILE	0x80131460	-2146233248
ISS_E_OPEN_FILE_MAPPING	0x80131461	-2146233247
ISS_E_MAP_VIEW_OF_FILE	0x80131462	-2146233246
ISS_E_GET_FILE_SIZE	0x80131463	-2146233245
ISS_E_CREATE_MUTEX	0x80131464	-2146233244
ISS_E_LOCK_FAILED	0x80131465	-2146233243
ISS_E_FILE_WRITE	0x80131466	-2146233242
ISS_E_SET_FILE_POINTER	0x80131467	-2146233241
ISS_E_CREATE_DIR	0x80131468	-2146233240
ISS_E_STORE_NOT_OPEN	0x80131469	-2146233239
ISS_E_CORRUPTED_STORE_FILE	0x80131480	-2146233216
ISS_E_STORE_VERSION	0x80131481	-2146233215
ISS_E_FILE_NOT_MAPPED	0x80131482	-2146233214
ISS_E_BLOCK_SIZE_TOO_SMALL	0x80131483	-2146233213
ISS_E_ALLOC_TOO_LARGE	0x80131484	-2146233212
ISS_E_USAGE_WILL_EXCEED_QUOTA	0x80131485	-2146233211
ISS_E_TABLE_ROW_NOT_FOUND	0x80131486	-2146233210
ISS_E_DEPRECATE	0x801314A0	-2146233184
ISS_E_CALLER	0x801314A1	-2146233183
ISS_E_PATH_LENGTH	0x801314A2	-2146233182
ISS_E_MACHINE	0x801314A3	-2146233181
ISS_E_MACHINE_DACL	0x801314A4	-2146233180
ISS_E_ISOSTORE_START	0x80131450	-2146233264
ISS_E_ISOSTORE_END	0x801314FF	-2146233089
COR_E_APPLICATION	0x80131600	-2146232832
COR_E_ARGUMENT	0x80070057	-2147024809
COR_E_ARGUMENTOUTOFRANGE	0x80131502	-2146233086
COR_E_ARITHMETIC	0x80070216	-2147024362
COR_E_ARRAYTYPEMISMATCH	0x80131503	-2146233085
COR_E_CONTEXTMARSHAL	0x80131504	-2146233084
COR_E_TIMEOUT	0x80131505	-2146233083
COR_E_KEYNOTFOUND	0x80131577	-2146232969
COR_E_DEVICESNOTSUPPORTED	0x80131540	-2146233024
COR_E_DIVIDEBYZERO	0x80020012	-2147352558
COR_E_EXCEPTION	0x80131500	-2146233088
COR_E_EXECUTIONENGINE	0x80131506	-2146233082
COR_E_FIELDACCESS	0x80131507	-2146233081
COR_E_FORMAT	0x80131537	-2146233033
COR_E_BADIMAGEFORMAT	0x8007000B	-2147024885
COR_E_ASSEMBLYEXPECTED	0x80131018	-2146234344
COR_E_TYPEUNLOADED	0x80131013	-2146234349
COR_E_INDEXOUTOFRANGE	0x80131508	-2146233080
COR_E_INVALIDCAST	0x80004002	-2147467262
COR_E_INVALIDOPERATION	0x80131509	-2146233079
COR_E_INVALIDPROGRAM	0x8013153A	-2146233030
COR_E_MEMBERACCESS	0x8013151A	-2146233062
COR_E_METHODACCESS	0x80131510	-2146233072
COR_E_MISSINGFIELD	0x80131511	-2146233071
COR_E_MISSINGMANIFESTRESOURCE	0x80131532	-2146233038
COR_E_MISSINGMEMBER	0x80131512	-2146233070
COR_E_MISSINGMETHOD	0x80131513	-2146233069
COR_E_MISSINGSATELLITEASSEMBLY	0x80131536	-2146233034
COR_E_MULTICASTNOTSUPPORTED	0x80131514	-2146233068
COR_E_NOTFINITENUMBER	0x80131528	-2146233048
COR_E_DUPLICATEWAITOBJECT	0x80131529	-2146233047
COR_E_PLATFORMNOTSUPPORTED	0x80131539	-2146233031
COR_E_NOTSUPPORTED	0x80131515	-2146233067
COR_E_NULLREFERENCE	0x80004003	-2147467261
COR_E_OUTOFMEMORY	0x8007000E	-2147024882
COR_E_OVERFLOW	0x80131516	-2146233066
COR_E_RANK	0x80131517	-2146233065
COR_E_REMOTING	0x8013150B	-2146233077
COR_E_SERVER	0x8013150E	-2146233074
COR_E_SERVICEDCOMPONENT	0x8013150F	-2146233073
COR_E_SECURITY	0x8013150A	-2146233078
COR_E_SERIALIZATION	0x8013150C	-2146233076
COR_E_STACKOVERFLOW	0x800703E9	-2147023895
COR_E_SYNCHRONIZATIONLOCK	0x80131518	-2146233064
COR_E_SYSTEM	0x80131501	-2146233087
COR_E_THREADABORTED	0x80131530	-2146233040
COR_E_OPERATIONCANCELED	0x8013153B	-2146233029
COR_E_NOTCANCELABLE	0x8013153C	-2146233028
COR_E_THREADINTERRUPTED	0x80131519	-2146233063
COR_E_THREADSTATE	0x80131520	-2146233056
COR_E_THREADSTOP	0x80131521	-2146233055
COR_E_TYPEINITIALIZATION	0x80131534	-2146233036
COR_E_TYPELOAD	0x80131522	-2146233054
COR_E_ENTRYPOINTNOTFOUND	0x80131523	-2146233053
COR_E_DLLNOTFOUND	0x80131524	-2146233052
COR_E_UNAUTHORIZEDACCESS	0x80070005	-2147024891
COR_E_VERIFICATION	0x8013150D	-2146233075
COR_E_INVALIDCOMOBJECT	0x80131527	-2146233049
COR_E_COMOBJECTINUSE	0x8013152A	-2146233046
COR_E_SEMAPHOREFULL	0x8013152B	-2146233045
COR_E_WAITHANDLECANNOTBEOPENED	0x8013152C	-2146233044
COR_E_ABANDONEDMUTEX	0x8013152D	-2146233043
COR_E_MARSHALDIRECTIVE	0x80131535	-2146233035
COR_E_INVALIDOLEVARIANTTYPE	0x80131531	-2146233039
COR_E_SAFEARRAYTYPEMISMATCH	0x80131533	-2146233037
COR_E_SAFEARRAYRANKMISMATCH	0x80131538	-2146233032
COR_E_DATAMISALIGNED	0x80131541	-2146233023
COR_E_TARGETPARAMCOUNT	0x8002000E	-2147352562
COR_E_AMBIGUOUSMATCH	0x8000211D	-2147475171
COR_E_INVALIDFILTERCRITERIA	0x80131601	-2146232831
COR_E_REFLECTIONTYPELOAD	0x80131602	-2146232830
COR_E_TARGET	0x80131603	-2146232829
COR_E_TARGETINVOCATION	0x80131604	-2146232828
COR_E_CUSTOMATTRIBUTEFORMAT	0x80131605	-2146232827
COR_E_FILELOAD	0x80131621	-2146232799
COR_E_IO	0x80131620	-2146232800
COR_E_OBJECTDISPOSED	0x80131622	-2146232798
COR_E_HOSTPROTECTION	0x80131640	-2146232768
COR_E_FAILFAST	0x80131623	-2146232797
CLR_E_SHIM_RUNTIMELOAD	0x80131700	-2146232576
CLR_E_SHIM_RUNTIMEEXPORT	0x80131701	-2146232575
CLR_E_SHIM_INSTALLROOT	0x80131702	-2146232574
CLR_E_SHIM_INSTALLCOMP	0x80131703	-2146232573
VER_E_HRESULT	0x80131801	-2146232319
VER_E_OFFSET	0x80131802	-2146232318
VER_E_OPCODE	0x80131803	-2146232317
VER_E_OPERAND	0x80131804	-2146232316
VER_E_TOKEN	0x80131805	-2146232315
VER_E_EXCEPT	0x80131806	-2146232314
VER_E_STACK_SLOT	0x80131807	-2146232313
VER_E_LOC	0x80131808	-2146232312
VER_E_ARG	0x80131809	-2146232311
VER_E_FOUND	0x8013180A	-2146232310
VER_E_EXPECTED	0x8013180B	-2146232309
VER_E_LOC_BYNAME	0x8013180C	-2146232308
VER_E_UNKNOWN_OPCODE	0x80131810	-2146232304
VER_E_SIG_CALLCONV	0x80131811	-2146232303
VER_E_SIG_ELEMTYPE	0x80131812	-2146232302
VER_E_RET_SIG	0x80131814	-2146232300
VER_E_FIELD_SIG	0x80131815	-2146232299
VER_E_INTERNAL	0x80131818	-2146232296
VER_E_STACK_TOO_LARGE	0x80131819	-2146232295
VER_E_ARRAY_NAME_LONG	0x8013181A	-2146232294
VER_E_FALLTHRU	0x80131820	-2146232288
VER_E_TRY_GTEQ_END	0x80131821	-2146232287
VER_E_TRYEND_GT_CS	0x80131822	-2146232286
VER_E_HND_GTEQ_END	0x80131823	-2146232285
VER_E_HNDEND_GT_CS	0x80131824	-2146232284
VER_E_FLT_GTEQ_CS	0x80131825	-2146232283
VER_E_TRY_START	0x80131826	-2146232282
VER_E_HND_START	0x80131827	-2146232281
VER_E_FLT_START	0x80131828	-2146232280
VER_E_TRY_OVERLAP	0x80131829	-2146232279
VER_E_TRY_EQ_HND_FIL	0x8013182A	-2146232278
VER_E_TRY_SHARE_FIN_FAL	0x8013182B	-2146232277
VER_E_HND_OVERLAP	0x8013182C	-2146232276
VER_E_HND_EQ	0x8013182D	-2146232275
VER_E_FIL_OVERLAP	0x8013182E	-2146232274
VER_E_FIL_EQ	0x8013182F	-2146232273
VER_E_FIL_CONT_TRY	0x80131830	-2146232272
VER_E_FIL_CONT_HND	0x80131831	-2146232271
VER_E_FIL_CONT_FIL	0x80131832	-2146232270
VER_E_FIL_GTEQ_CS	0x80131833	-2146232269
VER_E_FIL_START	0x80131834	-2146232268
VER_E_FALLTHRU_EXCEP	0x80131835	-2146232267
VER_E_FALLTHRU_INTO_HND	0x80131836	-2146232266
VER_E_FALLTHRU_INTO_FIL	0x80131837	-2146232265
VER_E_LEAVE	0x80131838	-2146232264
VER_E_RETHROW	0x80131839	-2146232263
VER_E_ENDFINALLY	0x8013183A	-2146232262
VER_E_ENDFILTER	0x8013183B	-2146232261
VER_E_ENDFILTER_MISSING	0x8013183C	-2146232260
VER_E_BR_INTO_TRY	0x8013183D	-2146232259
VER_E_BR_INTO_HND	0x8013183E	-2146232258
VER_E_BR_INTO_FIL	0x8013183F	-2146232257
VER_E_BR_OUTOF_TRY	0x80131840	-2146232256
VER_E_BR_OUTOF_HND	0x80131841	-2146232255
VER_E_BR_OUTOF_FIL	0x80131842	-2146232254
VER_E_BR_OUTOF_FIN	0x80131843	-2146232253
VER_E_RET_FROM_TRY	0x80131844	-2146232252
VER_E_RET_FROM_HND	0x80131845	-2146232251
VER_E_RET_FROM_FIL	0x80131846	-2146232250
VER_E_BAD_JMP_TARGET	0x80131847	-2146232249
VER_E_PATH_LOC	0x80131848	-2146232248
VER_E_PATH_THIS	0x80131849	-2146232247
VER_E_PATH_STACK	0x8013184A	-2146232246
VER_E_PATH_STACK_DEPTH	0x8013184B	-2146232245
VER_E_THIS	0x8013184C	-2146232244
VER_E_THIS_UNINIT_EXCEP	0x8013184D	-2146232243
VER_E_THIS_UNINIT_STORE	0x8013184E	-2146232242
VER_E_THIS_UNINIT_RET	0x8013184F	-2146232241
VER_E_THIS_UNINIT_V_RET	0x80131850	-2146232240
VER_E_THIS_UNINIT_BR	0x80131851	-2146232239
VER_E_LDFTN_CTOR	0x80131852	-2146232238
VER_E_STACK_NOT_EQ	0x80131853	-2146232237
VER_E_STACK_UNEXPECTED	0x80131854	-2146232236
VER_E_STACK_EXCEPTION	0x80131855	-2146232235
VER_E_STACK_OVERFLOW	0x80131856	-2146232234
VER_E_STACK_UNDERFLOW	0x80131857	-2146232233
VER_E_STACK_EMPTY	0x80131858	-2146232232
VER_E_STACK_UNINIT	0x80131859	-2146232231
VER_E_STACK_I_I4_I8	0x8013185A	-2146232230
VER_E_STACK_R_R4_R8	0x8013185B	-2146232229
VER_E_STACK_NO_R_I8	0x8013185C	-2146232228
VER_E_STACK_NUMERIC	0x8013185D	-2146232227
VER_E_STACK_OBJREF	0x8013185E	-2146232226
VER_E_STACK_P_OBJREF	0x8013185F	-2146232225
VER_E_STACK_BYREF	0x80131860	-2146232224
VER_E_STACK_METHOD	0x80131861	-2146232223
VER_E_STACK_ARRAY_SD	0x80131862	-2146232222
VER_E_STACK_VALCLASS	0x80131863	-2146232221
VER_E_STACK_P_VALCLASS	0x80131864	-2146232220
VER_E_STACK_NO_VALCLASS	0x80131865	-2146232219
VER_E_LOC_DEAD	0x80131866	-2146232218
VER_E_LOC_NUM	0x80131867	-2146232217
VER_E_ARG_NUM	0x80131868	-2146232216
VER_E_TOKEN_RESOLVE	0x80131869	-2146232215
VER_E_TOKEN_TYPE	0x8013186A	-2146232214
VER_E_TOKEN_TYPE_MEMBER	0x8013186B	-2146232213
VER_E_TOKEN_TYPE_FIELD	0x8013186C	-2146232212
VER_E_TOKEN_TYPE_SIG	0x8013186D	-2146232211
VER_E_UNVERIFIABLE	0x8013186E	-2146232210
VER_E_LDSTR_OPERAND	0x8013186F	-2146232209
VER_E_RET_PTR_TO_STACK	0x80131870	-2146232208
VER_E_RET_VOID	0x80131871	-2146232207
VER_E_RET_MISSING	0x80131872	-2146232206
VER_E_RET_EMPTY	0x80131873	-2146232205
VER_E_RET_UNINIT	0x80131874	-2146232204
VER_E_ARRAY_ACCESS	0x80131875	-2146232203
VER_E_ARRAY_V_STORE	0x80131876	-2146232202
VER_E_ARRAY_SD	0x80131877	-2146232201
VER_E_ARRAY_SD_PTR	0x80131878	-2146232200
VER_E_ARRAY_FIELD	0x80131879	-2146232199
VER_E_ARGLIST	0x8013187A	-2146232198
VER_E_VALCLASS	0x8013187B	-2146232197
VER_E_METHOD_ACCESS	0x8013187C	-2146232196
VER_E_FIELD_ACCESS	0x8013187D	-2146232195
VER_E_DEAD	0x8013187E	-2146232194
VER_E_FIELD_STATIC	0x8013187F	-2146232193
VER_E_FIELD_NO_STATIC	0x80131880	-2146232192
VER_E_ADDR	0x80131881	-2146232191
VER_E_ADDR_BYREF	0x80131882	-2146232190
VER_E_ADDR_LITERAL	0x80131883	-2146232189
VER_E_INITONLY	0x80131884	-2146232188
VER_E_THROW	0x80131885	-2146232187
VER_E_CALLVIRT_VALCLASS	0x80131886	-2146232186
VER_E_CALL_SIG	0x80131887	-2146232185
VER_E_CALL_STATIC	0x80131888	-2146232184
VER_E_CTOR	0x80131889	-2146232183
VER_E_CTOR_VIRT	0x8013188A	-2146232182
VER_E_CTOR_OR_SUPER	0x8013188B	-2146232181
VER_E_CTOR_MUL_INIT	0x8013188C	-2146232180
VER_E_SIG	0x8013188D	-2146232179
VER_E_SIG_ARRAY	0x8013188E	-2146232178
VER_E_SIG_ARRAY_PTR	0x8013188F	-2146232177
VER_E_SIG_ARRAY_BYREF	0x80131890	-2146232176
VER_E_SIG_ELEM_PTR	0x80131891	-2146232175
VER_E_SIG_VARARG	0x80131892	-2146232174
VER_E_SIG_VOID	0x80131893	-2146232173
VER_E_SIG_BYREF_BYREF	0x80131894	-2146232172
VER_E_CODE_SIZE_ZERO	0x80131896	-2146232170
VER_E_BAD_VARARG	0x80131897	-2146232169
VER_E_TAIL_CALL	0x80131898	-2146232168
VER_E_TAIL_BYREF	0x80131899	-2146232167
VER_E_TAIL_RET	0x8013189A	-2146232166
VER_E_TAIL_RET_VOID	0x8013189B	-2146232165
VER_E_TAIL_RET_TYPE	0x8013189C	-2146232164
VER_E_TAIL_STACK_EMPTY	0x8013189D	-2146232163
VER_E_METHOD_END	0x8013189E	-2146232162
VER_E_BAD_BRANCH	0x8013189F	-2146232161
VER_E_FIN_OVERLAP	0x801318A0	-2146232160
VER_E_LEXICAL_NESTING	0x801318A1	-2146232159
VER_E_VOLATILE	0x801318A2	-2146232158
VER_E_UNALIGNED	0x801318A3	-2146232157
VER_E_INNERMOST_FIRST	0x801318A4	-2146232156
VER_E_CALLI_VIRTUAL	0x801318A5	-2146232155
VER_E_CALL_ABSTRACT	0x801318A6	-2146232154
VER_E_STACK_UNEXP_ARRAY	0x801318A7	-2146232153
VER_E_NOT_IN_GC_HEAP	0x801318A8	-2146232152
VER_E_TRY_N_EMPTY_STACK	0x801318A9	-2146232151
VER_E_DLGT_CTOR	0x801318AA	-2146232150
VER_E_DLGT_BB	0x801318AB	-2146232149
VER_E_DLGT_PATTERN	0x801318AC	-2146232148
VER_E_DLGT_LDFTN	0x801318AD	-2146232147
VER_E_FTN_ABSTRACT	0x801318AE	-2146232146
VER_E_SIG_C_VC	0x801318AF	-2146232145
VER_E_SIG_VC_C	0x801318B0	-2146232144
VER_E_BOX_PTR_TO_STACK	0x801318B1	-2146232143
VER_E_SIG_BYREF_TB_AH	0x801318B2	-2146232142
VER_E_SIG_ARRAY_TB_AH	0x801318B3	-2146232141
VER_E_ENDFILTER_STACK	0x801318B4	-2146232140
VER_E_DLGT_SIG_I	0x801318B5	-2146232139
VER_E_DLGT_SIG_O	0x801318B6	-2146232138
VER_E_RA_PTR_TO_STACK	0x801318B7	-2146232137
VER_E_CATCH_VALUE_TYPE	0x801318B8	-2146232136
VER_E_CATCH_BYREF	0x801318B9	-2146232135
VER_E_FIL_PRECEED_HND	0x801318BA	-2146232134
VER_E_LDVIRTFTN_STATIC	0x801318BB	-2146232133
VER_E_CALLVIRT_STATIC	0x801318BC	-2146232132
VER_E_INITLOCALS	0x801318BD	-2146232131
VER_E_BR_TO_EXCEPTION	0x801318BE	-2146232130
VER_E_CALL_CTOR	0x801318BF	-2146232129
VER_E_VALCLASS_OBJREF_VAR	0x801318C0	-2146232128
VER_E_STACK_P_VALCLASS_OBJREF_VAR	0x801318C1	-2146232127
VER_E_SIG_VAR_PARAM	0x801318C2	-2146232126
VER_E_SIG_MVAR_PARAM	0x801318C3	-2146232125
VER_E_SIG_VAR_ARG	0x801318C4	-2146232124
VER_E_SIG_MVAR_ARG	0x801318C5	-2146232123
VER_E_SIG_GENERICINST	0x801318C6	-2146232122
VER_E_SIG_METHOD_INST	0x801318C7	-2146232121
VER_E_SIG_METHOD_PARENT_INST	0x801318C8	-2146232120
VER_E_SIG_FIELD_PARENT_INST	0x801318C9	-2146232119
VER_E_CALLCONV_NOT_GENERICINST	0x801318CA	-2146232118
VER_E_TOKEN_BAD_METHOD_SPEC	0x801318CB	-2146232117
VER_E_BAD_READONLY_PREFIX	0x801318CC	-2146232116
VER_E_BAD_CONSTRAINED_PREFIX	0x801318CD	-2146232115
VER_E_CIRCULAR_VAR_CONSTRAINTS	0x801318CE	-2146232114
VER_E_CIRCULAR_MVAR_CONSTRAINTS	0x801318CF	-2146232113
VER_E_UNSATISFIED_METHOD_INST	0x801318D0	-2146232112
VER_E_UNSATISFIED_METHOD_PARENT_INST	0x801318D1	-2146232111
VER_E_UNSATISFIED_FIELD_PARENT_INST	0x801318D2	-2146232110
VER_E_UNSATISFIED_BOX_OPERAND	0x801318D3	-2146232109
VER_E_CONSTRAINED_CALL_WITH_NON_BYREF_THIS	0x801318D4	-2146232108
VER_E_CONSTRAINED_OF_NON_VARIABLE_TYPE	0x801318D5	-2146232107
VER_E_READONLY_UNEXPECTED_CALLEE	0x801318D6	-2146232106
VER_E_READONLY_ILLEGAL_WRITE	0x801318D7	-2146232105
VER_E_READONLY_IN_MKREFANY	0x801318D8	-2146232104
VER_E_UNALIGNED_ALIGNMENT	0x801318D9	-2146232103
VER_E_TAILCALL_INSIDE_EH	0x801318DA	-2146232102
VER_E_BACKWARD_BRANCH	0x801318DB	-2146232101
VER_E_CALL_TO_VTYPE_BASE	0x801318DC	-2146232100
VER_E_NEWOBJ_OF_ABSTRACT_CLASS	0x801318DD	-2146232099
VER_E_FIELD_OVERLAP	0x801318E0	-2146232096
VER_E_BAD_PE	0x801318F0	-2146232080
VER_E_BAD_MD	0x801318F1	-2146232079
VER_E_BAD_APPDOMAIN	0x801318F2	-2146232078
VER_E_TYPELOAD	0x801318F3	-2146232077
VER_E_PE_LOAD	0x801318F4	-2146232076
VER_E_WRITE_RVA_STATIC	0x801318F5	-2146232075
CORDBG_E_THREAD_NOT_SCHEDULED	0x80131C00	-2146231296
CORDBG_E_HANDLE_HAS_BEEN_DISPOSED	0x80131C01	-2146231295
CORDBG_E_NONINTERCEPTABLE_EXCEPTION	0x80131C02	-2146231294
